material_id,bandgap,is_train
8232099.cif,3.575,TRUE
8232139.cif,3.569,TRUE
8232148.cif,3.869,TRUE
8232155.cif,3.655,TRUE
8232167.cif,3.895,TRUE
8232173.cif,3.652,TRUE
8232201.cif,2.252,TRUE
8232210.cif,0.929,TRUE
8232261.cif,4.546,TRUE
8232309.cif,4.424,TRUE
8232455.cif,2.279,TRUE
8232477.cif,2.992,TRUE
8232488.cif,3.176,TRUE
8232498.cif,3.196,TRUE
8232501.cif,1.682,TRUE
8232504.cif,0.931,TRUE
8232651.cif,0.809,TRUE
8232672.cif,4.732,TRUE
8232675.cif,4.554,TRUE
8232681.cif,4.119,TRUE
8232712.cif,4.557,TRUE
8232724.cif,2.385,TRUE
8232730.cif,2.38,TRUE
8232739.cif,2.068,TRUE
8232753.cif,4.303,TRUE
8232761.cif,2.266,TRUE
8232765.cif,4.144,TRUE
8232768.cif,2.326,TRUE
8232771.cif,0.674,TRUE
8232857.cif,0.673,TRUE
8232861.cif,0.537,TRUE
8232875.cif,2.788,TRUE
8232878.cif,4.099,TRUE
8232904.cif,4.094,TRUE
8232924.cif,1.919,TRUE
8232931.cif,4.306,TRUE
8233360.cif,2.432,TRUE
8233363.cif,0.57,TRUE
8233380.cif,4.541,TRUE
8233383.cif,2.28,TRUE
8233389.cif,1.302,TRUE
8233401.cif,0.921,TRUE
8233404.cif,4.59,TRUE
8233416.cif,4.235,TRUE
8233419.cif,4.572,TRUE
8233447.cif,2.283,TRUE
8233456.cif,1.177,TRUE
8233480.cif,1.117,TRUE
8233483.cif,1.248,TRUE
8233494.cif,1.406,TRUE
8233500.cif,0.563,TRUE
8233503.cif,4.385,TRUE
8233509.cif,2.343,TRUE
8233512.cif,3.702,TRUE
8233518.cif,0.669,TRUE
8233536.cif,2.792,TRUE
8233545.cif,2.164,TRUE
8233589.cif,2.572,TRUE
8233592.cif,4.986,TRUE
8233601.cif,4.87,TRUE
8233604.cif,4.132,TRUE
8233607.cif,2.422,TRUE
8233624.cif,2.602,TRUE
8233627.cif,3.543,TRUE
8233646.cif,2.613,TRUE
8233651.cif,4.335,TRUE
8233670.cif,4.363,TRUE
8233674.cif,4.596,TRUE
8233737.cif,3.565,TRUE
8233755.cif,3.545,TRUE
8236305.cif,8.777,TRUE
8236360.cif,0.781,TRUE
8236834.cif,1.011,TRUE
8236992.cif,0.548,TRUE
8237019.cif,1.374,TRUE
8239144.cif,1.529,TRUE
8239347.cif,1.502,TRUE
8239468.cif,7.227,TRUE
8239487.cif,2.37,TRUE
8239721.cif,1.51,TRUE
8239736.cif,3.838,TRUE
8239746.cif,0.596,TRUE
8239872.cif,4.455,TRUE
8239884.cif,3.858,TRUE
8239986.cif,4.2,TRUE
8240082.cif,5.589,TRUE
8240107.cif,1.619,TRUE
8240150.cif,1.19,TRUE
8240153.cif,1.176,TRUE
8240426.cif,1.398,TRUE
8240605.cif,1.253,TRUE
8241045.cif,1.092,TRUE
8241063.cif,3.68,TRUE
8241069.cif,4.312,TRUE
8241122.cif,3.724,TRUE
8241125.cif,3.912,TRUE
8241129.cif,4.332,TRUE
8241207.cif,4.517,TRUE
8241223.cif,4.496,TRUE
8241318.cif,2.886,TRUE
8241321.cif,4.399,TRUE
8241471.cif,3.917,TRUE
8241493.cif,3.505,TRUE
8241637.cif,4.315,TRUE
8241656.cif,4.308,TRUE
8241703.cif,2.991,TRUE
8241852.cif,2.966,TRUE
8241924.cif,2.255,TRUE
8241930.cif,1.81,TRUE
8242030.cif,1.872,TRUE
8242039.cif,1.848,TRUE
8242050.cif,2.216,TRUE
8242083.cif,0.628,TRUE
8242203.cif,4.398,TRUE
8242231.cif,3.875,TRUE
8242271.cif,4.27,TRUE
8242278.cif,4.67,TRUE
8242283.cif,3.711,TRUE
8242300.cif,3.51,TRUE
8242334.cif,4.337,TRUE
8242360.cif,3.545,TRUE
8242432.cif,3.64,TRUE
8242536.cif,2.128,TRUE
8242696.cif,2.661,TRUE
8242703.cif,2.993,TRUE
8242706.cif,3.344,TRUE
8242757.cif,4.4,TRUE
8242791.cif,4.105,TRUE
8242812.cif,3.952,TRUE
8242829.cif,3.772,TRUE
8242847.cif,4.155,TRUE
8242853.cif,4.346,TRUE
8242856.cif,3.502,TRUE
8242859.cif,3.925,TRUE
8242966.cif,3.13,TRUE
8243629.cif,3.227,TRUE
8243692.cif,2.536,TRUE
8243769.cif,3.478,TRUE
8243865.cif,4.531,TRUE
8243877.cif,4.328,TRUE
8243906.cif,8.041,TRUE
8244671.cif,1.571,TRUE
8244872.cif,2.051,TRUE
8244934.cif,1.828,TRUE
8245114.cif,3.015,TRUE
8245285.cif,2.622,TRUE
8245294.cif,2.046,TRUE
8245329.cif,2.59,TRUE
8245548.cif,3.488,TRUE
8245782.cif,0.667,TRUE
8245788.cif,4.342,TRUE
8245855.cif,4.275,TRUE
8245874.cif,3.897,TRUE
8245914.cif,4.323,TRUE
8245983.cif,1.075,TRUE
8245986.cif,2.003,TRUE
8246027.cif,1.647,TRUE
8246111.cif,3.419,TRUE
8246174.cif,2.594,TRUE
8246183.cif,3.967,TRUE
8246239.cif,2.815,TRUE
8246242.cif,3.682,TRUE
8246245.cif,0.624,TRUE
8246255.cif,4.36,TRUE
8246265.cif,4.274,TRUE
8246269.cif,3.743,TRUE
8246290.cif,4.119,TRUE
8246827.cif,1.592,TRUE
8246836.cif,1.484,TRUE
8246875.cif,2.512,TRUE
8247029.cif,2.348,TRUE
8247196.cif,2.403,TRUE
8247351.cif,2.982,TRUE
8247366.cif,3.13,TRUE
8247369.cif,3.377,TRUE
8248483.cif,3.103,TRUE
8248863.cif,3.109,TRUE
8248881.cif,2.246,TRUE
8248894.cif,3.124,TRUE
8248915.cif,3.645,TRUE
8248981.cif,4.019,TRUE
8248997.cif,4.565,TRUE
8249034.cif,4.563,TRUE
8249084.cif,4.614,TRUE
8249096.cif,4.557,TRUE
8249145.cif,2.251,TRUE
8249315.cif,2.616,TRUE
8249662.cif,3.666,TRUE
8250183.cif,0.667,TRUE
8250195.cif,4.354,TRUE
8250343.cif,4.194,TRUE
8250721.cif,3.744,TRUE
8250729.cif,4.314,TRUE
8251105.cif,2.5,TRUE
8251227.cif,2.706,TRUE
8251316.cif,3.544,TRUE
8251392.cif,4.512,TRUE
8251905.cif,3.721,TRUE
8251934.cif,4.293,TRUE
8251956.cif,0.625,TRUE
8252176.cif,3.244,TRUE
8252208.cif,3.243,TRUE
8252315.cif,2.529,TRUE
8252320.cif,3.12,TRUE
8252343.cif,4.303,TRUE
8252543.cif,3.843,TRUE
8252584.cif,4.249,TRUE
8253221.cif,0.815,TRUE
8255700.cif,0.779,TRUE
8255869.cif,0.806,TRUE
8255878.cif,1.397,TRUE
8255884.cif,2.217,TRUE
8255901.cif,0.782,TRUE
8255904.cif,0.782,TRUE
8255910.cif,1.235,TRUE
8255919.cif,1.043,TRUE
8255922.cif,1.095,TRUE
8255946.cif,2.711,TRUE
8255999.cif,4.096,TRUE
8256002.cif,4.289,TRUE
8256029.cif,1.699,TRUE
8256035.cif,3.228,TRUE
8256038.cif,1.413,TRUE
8256044.cif,2.316,TRUE
8256053.cif,2.216,TRUE
8256072.cif,1.373,TRUE
8256088.cif,1.825,TRUE
8256132.cif,2.027,TRUE
8256135.cif,2.075,TRUE
8256175.cif,2.103,TRUE
8256181.cif,0.996,TRUE
8256208.cif,1.409,TRUE
8256211.cif,1.875,TRUE
8256227.cif,1.879,TRUE
8256257.cif,1.878,TRUE
8256269.cif,2.94,TRUE
8256272.cif,3.434,TRUE
8256291.cif,0.962,TRUE
8256297.cif,2.112,TRUE
8257109.cif,1.92,TRUE
8257112.cif,4.384,TRUE
8257201.cif,3.92,TRUE
8257221.cif,4.321,TRUE
8257268.cif,4.506,TRUE
8257280.cif,2.256,TRUE
8257462.cif,3.281,TRUE
8257465.cif,2.218,TRUE
8257470.cif,1.905,TRUE
8257476.cif,1.22,TRUE
8257479.cif,0.815,TRUE
8257482.cif,2.409,TRUE
8257869.cif,4.462,TRUE
8257871.cif,3.479,TRUE
8257874.cif,3.399,TRUE
8257877.cif,3.705,TRUE
8257892.cif,3.671,TRUE
8257895.cif,3.477,TRUE
8257898.cif,4.346,TRUE
8257907.cif,4.289,TRUE
8257920.cif,2.721,TRUE
8257924.cif,2.098,TRUE
8257927.cif,4.16,TRUE
8257930.cif,1.493,TRUE
8257949.cif,4.507,TRUE
8257955.cif,3.988,TRUE
8257958.cif,3.135,TRUE
8257961.cif,1.371,TRUE
8257967.cif,1.527,TRUE
8257970.cif,3.065,TRUE
8257975.cif,6.174,TRUE
8257978.cif,4.838,TRUE
8257989.cif,5.528,TRUE
8257992.cif,2.975,TRUE
8257995.cif,3.068,TRUE
8258045.cif,2.947,TRUE
8258057.cif,1.362,TRUE
8258120.cif,1.41,TRUE
8258126.cif,2.439,TRUE
8258147.cif,1.247,TRUE
8258370.cif,4.106,TRUE
8258472.cif,3.057,TRUE
8258475.cif,2.069,TRUE
8258478.cif,0.557,TRUE
8258481.cif,2.343,TRUE
8258484.cif,2.673,TRUE
8258487.cif,0.588,TRUE
8258491.cif,2.241,TRUE
8258504.cif,1.286,TRUE
8258507.cif,2.492,TRUE
8258513.cif,2.808,TRUE
8258516.cif,4.85,TRUE
8258519.cif,1.857,TRUE
8258522.cif,2.341,TRUE
8258525.cif,2.709,TRUE
8258531.cif,3.292,TRUE
8258534.cif,2.773,TRUE
8258537.cif,0.931,TRUE
8258545.cif,1.314,TRUE
8258550.cif,1.542,TRUE
8258555.cif,2.091,TRUE
8258881.cif,1.495,TRUE
8258940.cif,1.851,TRUE
8258989.cif,2.045,TRUE
8259001.cif,3.251,TRUE
8259004.cif,2.786,TRUE
8259013.cif,1.529,TRUE
8259037.cif,1.567,TRUE
8259064.cif,1.589,TRUE
8259089.cif,0.827,TRUE
8259092.cif,1.817,TRUE
8259098.cif,0.825,TRUE
8259110.cif,2.937,TRUE
8259119.cif,2.32,TRUE
8259122.cif,2.219,TRUE
8259128.cif,2.267,TRUE
8259131.cif,1.649,TRUE
8259147.cif,2.397,TRUE
8259150.cif,2.757,TRUE
8259153.cif,1.701,TRUE
8259157.cif,3.546,TRUE
8259814.cif,3.568,TRUE
8259817.cif,2.874,TRUE
8259820.cif,2.823,TRUE
8259823.cif,2.84,TRUE
8259826.cif,2.766,TRUE
8260055.cif,2.848,TRUE
8260058.cif,2.23,TRUE
8260447.cif,0.705,TRUE
8260455.cif,1.763,TRUE
8260470.cif,1.782,TRUE
8260501.cif,2.27,TRUE
8260508.cif,2.611,TRUE
8260515.cif,0.537,TRUE
8260519.cif,3.216,TRUE
8260530.cif,2.377,TRUE
8260538.cif,2.386,TRUE
8260572.cif,3.313,TRUE
8260703.cif,2.483,TRUE
8262506.cif,2.604,TRUE
8262623.cif,2.338,TRUE
8262632.cif,2.296,TRUE
8262721.cif,1.17,TRUE
8265030.cif,4.245,TRUE
8265349.cif,1.979,TRUE
8265422.cif,3.564,TRUE
8265671.cif,2.961,TRUE
8266038.cif,2.781,TRUE
8266081.cif,0.794,TRUE
8266122.cif,4.255,TRUE
8266131.cif,4.328,TRUE
8266450.cif,4.233,TRUE
8266486.cif,4.168,TRUE
8266489.cif,4.311,TRUE
8266607.cif,4.183,TRUE
8266646.cif,4.151,TRUE
8266666.cif,4.238,TRUE
8266854.cif,4.201,TRUE
8266909.cif,2.181,TRUE
8266932.cif,0.79,TRUE
8266961.cif,1.96,TRUE
8267035.cif,1.076,TRUE
8267052.cif,1.136,TRUE
8267081.cif,1.699,TRUE
8267104.cif,1.911,TRUE
8267168.cif,0.85,TRUE
8267179.cif,0.895,TRUE
8267234.cif,1.164,TRUE
8267242.cif,1.708,TRUE
8267249.cif,1.134,TRUE
8267255.cif,0.892,TRUE
8267264.cif,2.191,TRUE
8267385.cif,2.149,TRUE
8267393.cif,1.051,TRUE
8267667.cif,1.607,TRUE
8269163.cif,1.56,TRUE
8269167.cif,1.191,TRUE
8269170.cif,0.888,TRUE
8269184.cif,0.901,TRUE
8269197.cif,3.45,TRUE
8269202.cif,1.096,TRUE
8271726.cif,0.642,TRUE
8271787.cif,0.851,TRUE
8271790.cif,1.616,TRUE
8271793.cif,1.304,TRUE
8271796.cif,0.79,TRUE
8271811.cif,1.701,TRUE
8271817.cif,1.207,TRUE
8272514.cif,1.377,TRUE
8272520.cif,1.029,TRUE
8272526.cif,0.904,TRUE
8272536.cif,0.927,TRUE
8272606.cif,0.776,TRUE
8272631.cif,0.761,TRUE
8272706.cif,0.886,TRUE
8272779.cif,0.929,TRUE
8272845.cif,0.864,TRUE
8272982.cif,0.7,TRUE
8273033.cif,0.65,TRUE
8273056.cif,1.118,TRUE
8273153.cif,0.979,TRUE
8273185.cif,1.216,TRUE
8273281.cif,2.433,TRUE
8273287.cif,0.851,TRUE
8273293.cif,0.98,TRUE
8273324.cif,2.405,TRUE
8274169.cif,1.881,TRUE
8274319.cif,1.852,TRUE
8274347.cif,1.188,TRUE
8274374.cif,1.345,TRUE
8274377.cif,1.171,TRUE
8274382.cif,0.785,TRUE
8274735.cif,1.009,TRUE
8274755.cif,0.684,TRUE
8275196.cif,1.206,TRUE
8275610.cif,0.687,TRUE
8275616.cif,1.043,TRUE
8275628.cif,1.255,TRUE
8275631.cif,1.253,TRUE
8275698.cif,1.193,TRUE
8275783.cif,1.177,TRUE
8275807.cif,1.115,TRUE
8275816.cif,1.048,TRUE
8275964.cif,0.875,TRUE
8275979.cif,1.027,TRUE
8275987.cif,1.076,TRUE
8276008.cif,0.929,TRUE
8276070.cif,0.88,TRUE
8276073.cif,1.001,TRUE
8276076.cif,1.052,TRUE
8276124.cif,0.894,TRUE
8276155.cif,0.628,TRUE
8276162.cif,0.762,TRUE
8276212.cif,3.21,TRUE
8276262.cif,0.749,TRUE
8276340.cif,0.75,TRUE
8276375.cif,0.811,TRUE
8276387.cif,5.254,TRUE
8276396.cif,1.473,TRUE
8276416.cif,1.013,TRUE
8276578.cif,0.71,TRUE
8276581.cif,1.122,TRUE
8276762.cif,0.718,TRUE
8276776.cif,0.923,TRUE
8276779.cif,0.711,TRUE
8276786.cif,3.14,TRUE
8276834.cif,7.285,TRUE
8276922.cif,3.137,TRUE
8276931.cif,3.142,TRUE
8276936.cif,1.547,TRUE
8276939.cif,1.909,TRUE
8276960.cif,2.488,TRUE
8276963.cif,2.47,TRUE
8276966.cif,2.208,TRUE
8276969.cif,2.153,TRUE
8276986.cif,1.679,TRUE
8276990.cif,7.158,TRUE
8277089.cif,6.448,TRUE
8277095.cif,1.352,TRUE
8277104.cif,3.489,TRUE
8277110.cif,3.266,TRUE
8277122.cif,5.955,TRUE
8277140.cif,2.693,TRUE
8277158.cif,1.838,TRUE
8277161.cif,2.992,TRUE
8277164.cif,0.84,TRUE
8277170.cif,2.295,TRUE
8277173.cif,2.058,TRUE
8277176.cif,0.61,TRUE
8277217.cif,8.366,TRUE
8277236.cif,5.68,TRUE
8277295.cif,5.597,TRUE
8277336.cif,5.698,TRUE
8277456.cif,3.904,TRUE
8277459.cif,7.956,TRUE
8277604.cif,2.048,TRUE
8277647.cif,1.078,TRUE
8277686.cif,1.076,TRUE
8277707.cif,0.664,TRUE
8277713.cif,0.859,TRUE
8277734.cif,1.132,TRUE
8277750.cif,0.938,TRUE
8277756.cif,1.331,TRUE
8277762.cif,1.105,TRUE
8277769.cif,1.628,TRUE
8278003.cif,1.504,TRUE
8278013.cif,0.647,TRUE
8278437.cif,1.672,TRUE
8278470.cif,2.024,TRUE
8278506.cif,3.108,TRUE
8278512.cif,1.158,TRUE
8278521.cif,1.948,TRUE
8278527.cif,1.42,TRUE
8278555.cif,1.403,TRUE
8278585.cif,1.788,TRUE
8278592.cif,1.482,TRUE
8278595.cif,1.033,TRUE
8278598.cif,1.459,TRUE
8278620.cif,0.537,TRUE
8278650.cif,0.768,TRUE
8278656.cif,1.066,TRUE
8278662.cif,1.138,TRUE
8278671.cif,2.124,TRUE
8278677.cif,2.284,TRUE
8278684.cif,2.391,TRUE
8278687.cif,2.193,TRUE
8278696.cif,2.733,TRUE
8278699.cif,2.364,TRUE
8278702.cif,2.398,TRUE
8278709.cif,0.676,TRUE
8278736.cif,2.325,TRUE
8278751.cif,2.818,TRUE
8278763.cif,3.692,TRUE
8278766.cif,3.15,TRUE
8278775.cif,3.147,TRUE
8278778.cif,4.248,TRUE
8278784.cif,4.534,TRUE
8278796.cif,4.519,TRUE
8278803.cif,0.749,TRUE
8278806.cif,0.736,TRUE
8278815.cif,4.155,TRUE
8278818.cif,3.246,TRUE
8278833.cif,2.959,TRUE
8278839.cif,1.129,TRUE
8278894.cif,2.088,TRUE
8278942.cif,7.117,TRUE
8278961.cif,7.224,TRUE
8278970.cif,2.505,TRUE
8278989.cif,3.685,TRUE
8278998.cif,3.59,TRUE
8279010.cif,4.302,TRUE
8279019.cif,3.258,TRUE
8279025.cif,3.875,TRUE
8279080.cif,3.534,TRUE
8279120.cif,4.525,TRUE
8279152.cif,1.223,TRUE
8279213.cif,1.193,TRUE
8279240.cif,1.416,TRUE
8279619.cif,1.639,TRUE
8279695.cif,0.518,TRUE
8279707.cif,4.405,TRUE
8279717.cif,3.326,TRUE
8279726.cif,3.312,TRUE
8279750.cif,3.928,TRUE
8279797.cif,2.821,TRUE
8279849.cif,3.449,TRUE
8279934.cif,4.551,TRUE
8280175.cif,4.49,TRUE
8280181.cif,3.366,TRUE
8280185.cif,3.865,TRUE
8280188.cif,3.387,TRUE
8280192.cif,3.442,TRUE
8280195.cif,4.123,TRUE
8280201.cif,2.599,TRUE
8280204.cif,2.183,TRUE
8280228.cif,2.076,TRUE
8280241.cif,1.651,TRUE
8280244.cif,2.303,TRUE
8280628.cif,0.583,TRUE
8280653.cif,4.361,TRUE
8280662.cif,3.305,TRUE
8280701.cif,3.88,TRUE
8280704.cif,3.495,TRUE
8280710.cif,4.269,TRUE
8280713.cif,4.332,TRUE
8280716.cif,1.38,TRUE
8280719.cif,0.658,TRUE
8280722.cif,0.523,TRUE
8280725.cif,4.433,TRUE
8280728.cif,3.27,TRUE
8280731.cif,3.455,TRUE
8280734.cif,3.905,TRUE
8280737.cif,2.97,TRUE
8280740.cif,3.496,TRUE
8280743.cif,4.172,TRUE
8280746.cif,4.258,TRUE
8280755.cif,4.525,TRUE
8280758.cif,2.775,TRUE
8280761.cif,3.658,TRUE
8280765.cif,3.083,TRUE
8280789.cif,3.497,TRUE
8280792.cif,2.56,TRUE
8280795.cif,3.036,TRUE
8280801.cif,2.187,TRUE
8280807.cif,0.773,TRUE
8280813.cif,0.653,TRUE
8280816.cif,4.124,TRUE
8280819.cif,3.299,TRUE
8280822.cif,3.825,TRUE
8280825.cif,3.432,TRUE
8280828.cif,4.09,TRUE
8280831.cif,3.988,TRUE
8280918.cif,4.638,TRUE
8280942.cif,4.554,TRUE
8281185.cif,3.386,TRUE
8281282.cif,3.941,TRUE
8281285.cif,3.284,TRUE
8281347.cif,3.383,TRUE
8281350.cif,4.211,TRUE
8281353.cif,4.505,TRUE
8281359.cif,5.137,TRUE
8281362.cif,7.705,TRUE
8281365.cif,8.021,TRUE
8281371.cif,6.549,TRUE
8281374.cif,3.75,TRUE
8281377.cif,2.913,TRUE
8281380.cif,1.526,TRUE
8281383.cif,1.603,TRUE
8281386.cif,1.583,TRUE
8281389.cif,1.582,TRUE
8281392.cif,0.776,TRUE
8281395.cif,2.724,TRUE
8281398.cif,2.495,TRUE
8281401.cif,2.625,TRUE
8281410.cif,2.497,TRUE
8281874.cif,2.328,TRUE
8281892.cif,1.755,TRUE
8281898.cif,1.879,TRUE
8281919.cif,2.209,TRUE
8281937.cif,1.748,TRUE
8281959.cif,2.574,TRUE
8282008.cif,3.633,TRUE
8282021.cif,0.656,TRUE
8282072.cif,0.533,TRUE
8282077.cif,4.071,TRUE
8282086.cif,4.194,TRUE
8282733.cif,3.304,TRUE
8282736.cif,4.006,TRUE
8282739.cif,3.472,TRUE
8282742.cif,4.175,TRUE
8283343.cif,4.516,TRUE
8283346.cif,0.97,TRUE
8283349.cif,0.965,TRUE
8283352.cif,5.24,TRUE
8283355.cif,4.349,TRUE
8283358.cif,4.188,TRUE
8283410.cif,3.432,TRUE
8283472.cif,2.648,TRUE
8283526.cif,2.491,TRUE
8283538.cif,3.507,TRUE
8283541.cif,0.655,TRUE
8283576.cif,0.688,TRUE
8283596.cif,4.123,TRUE
8283637.cif,4.164,TRUE
8283647.cif,3.342,TRUE
8283662.cif,3.509,TRUE
8283670.cif,4.188,TRUE
8283673.cif,3.882,TRUE
8283701.cif,4.534,TRUE
8283789.cif,1.196,TRUE
8283992.cif,1.636,TRUE
8283996.cif,1.647,TRUE
8283999.cif,0.642,TRUE
8284003.cif,4.284,TRUE
8284051.cif,3.296,TRUE
8284156.cif,3.787,TRUE
8284309.cif,3.105,TRUE
8284333.cif,3.334,TRUE
8284342.cif,3.978,TRUE
8284345.cif,4.64,TRUE
8284401.cif,2.262,TRUE
8284419.cif,2.559,TRUE
8284422.cif,0.661,TRUE
8284434.cif,0.758,TRUE
8284440.cif,4.169,TRUE
8284576.cif,4.261,TRUE
8284771.cif,3.356,TRUE
8284889.cif,3.909,TRUE
8284895.cif,3.356,TRUE
8284947.cif,4.274,TRUE
8285038.cif,4.081,TRUE
8285091.cif,4.63,TRUE
8285188.cif,3.663,TRUE
8285322.cif,0.629,TRUE
8285351.cif,2.824,TRUE
8285370.cif,2.887,TRUE
8285373.cif,2.002,TRUE
8285436.cif,0.947,TRUE
8285462.cif,1.754,TRUE
8285518.cif,2.563,TRUE
8285592.cif,4.045,TRUE
8285658.cif,3.012,TRUE
8285724.cif,3.175,TRUE
8286316.cif,2.546,TRUE
8286409.cif,2.505,TRUE
8286452.cif,3.003,TRUE
8286470.cif,2.548,TRUE
8286870.cif,0.652,TRUE
8286894.cif,0.506,TRUE
8286897.cif,4.42,TRUE
8286903.cif,3.198,TRUE
8286921.cif,3.917,TRUE
8286934.cif,2.927,TRUE
8286943.cif,0.501,TRUE
8286961.cif,3.527,TRUE
8287000.cif,4.27,TRUE
8287003.cif,4.464,TRUE
8287024.cif,2.609,TRUE
8287028.cif,0.809,TRUE
8287035.cif,3.929,TRUE
8287055.cif,3.265,TRUE
8287058.cif,3.914,TRUE
8287076.cif,3.106,TRUE
8287089.cif,3.664,TRUE
8287104.cif,3.938,TRUE
8287117.cif,0.718,TRUE
8287320.cif,0.843,TRUE
8287422.cif,1.045,TRUE
8287795.cif,1.271,TRUE
8287810.cif,1.539,TRUE
8287831.cif,1.645,TRUE
8287839.cif,3.001,TRUE
8287856.cif,4.437,TRUE
8287866.cif,3.208,TRUE
8287911.cif,4.014,TRUE
8287916.cif,4.35,TRUE
8287919.cif,1.194,TRUE
8287942.cif,1.564,TRUE
8287950.cif,2.108,TRUE
8287971.cif,1.366,TRUE
8287994.cif,1.529,TRUE
8288011.cif,1.074,TRUE
8288069.cif,1.322,TRUE
8288075.cif,2.016,TRUE
8288078.cif,1.497,TRUE
8288088.cif,3.096,TRUE
8288091.cif,3.04,TRUE
8288097.cif,3.033,TRUE
8288116.cif,1.638,TRUE
8288244.cif,1.301,TRUE
8288252.cif,1.156,TRUE
8288321.cif,1.639,TRUE
8288355.cif,1.368,TRUE
8288398.cif,1.937,TRUE
8288401.cif,0.538,TRUE
8288446.cif,4.589,TRUE
8288459.cif,3.299,TRUE
8288590.cif,3.928,TRUE
8288610.cif,3.426,TRUE
8288631.cif,3.415,TRUE
8288635.cif,4.2,TRUE
8288954.cif,4.539,TRUE
8288960.cif,3.202,TRUE
8288963.cif,3.333,TRUE
8288987.cif,3.349,TRUE
8288998.cif,3.151,TRUE
8289024.cif,0.922,TRUE
8289082.cif,1.449,TRUE
8289116.cif,0.635,TRUE
8289125.cif,0.567,TRUE
8289183.cif,4.372,TRUE
8289230.cif,3.29,TRUE
8289266.cif,3.86,TRUE
8289269.cif,3.605,TRUE
8289272.cif,4.356,TRUE
8289281.cif,4.585,TRUE
8289284.cif,2.876,TRUE
8289294.cif,4.3,TRUE
8289297.cif,4.175,TRUE
8289351.cif,4.137,TRUE
8289363.cif,3.307,TRUE
8289393.cif,3.426,TRUE
8289396.cif,3.976,TRUE
8289399.cif,1.772,TRUE
8289404.cif,1.099,TRUE
8289416.cif,1.596,TRUE
8289437.cif,1.116,TRUE
8289440.cif,1.269,TRUE
8289443.cif,1.599,TRUE
8289446.cif,2.652,TRUE
8289455.cif,2.405,TRUE
8289500.cif,1.229,TRUE
8289503.cif,0.783,TRUE
8289588.cif,0.965,TRUE
8289611.cif,0.787,TRUE
8289659.cif,1.955,TRUE
8289783.cif,2.976,TRUE
8289792.cif,1.077,TRUE
8289799.cif,2.791,TRUE
8289828.cif,1.131,TRUE
8289947.cif,1.101,TRUE
8290074.cif,0.889,TRUE
8290226.cif,0.862,TRUE
8290513.cif,1.186,TRUE
8290542.cif,1.357,TRUE
8290554.cif,1.359,TRUE
8290587.cif,2.695,TRUE
8290611.cif,1.119,TRUE
8290630.cif,1.307,TRUE
8290633.cif,1.425,TRUE
8290636.cif,1.261,TRUE
8290648.cif,1.824,TRUE
8290654.cif,1.425,TRUE
8290660.cif,2.833,TRUE
8290663.cif,0.732,TRUE
8290672.cif,1.267,TRUE
8290675.cif,1.088,TRUE
8290678.cif,1.108,TRUE
8290681.cif,1.808,TRUE
8290693.cif,1.726,TRUE
8290696.cif,1.706,TRUE
8290705.cif,0.922,TRUE
8290724.cif,3.243,TRUE
8291013.cif,2.083,TRUE
8291016.cif,0.92,TRUE
8291022.cif,2.973,TRUE
8291025.cif,2.159,TRUE
8291028.cif,0.729,TRUE
8291031.cif,2.385,TRUE
8291037.cif,2.422,TRUE
8291046.cif,2.795,TRUE
8291136.cif,1.748,TRUE
8291142.cif,2.34,TRUE
8291158.cif,3.228,TRUE
8291170.cif,4.337,TRUE
8291791.cif,3.42,TRUE
8291893.cif,4.501,TRUE
8291896.cif,1.297,TRUE
8291899.cif,0.727,TRUE
8291904.cif,0.923,TRUE
8291906.cif,2.857,TRUE
8291908.cif,1.846,TRUE
8291910.cif,1.887,TRUE
8291914.cif,0.712,TRUE
8291916.cif,0.536,TRUE
8293303.cif,1.838,TRUE
8293908.cif,3.783,TRUE
8293911.cif,2.283,TRUE
8293962.cif,1.061,TRUE
8295702.cif,3.621,TRUE
8297073.cif,1.961,TRUE
8297385.cif,1.618,TRUE
8297658.cif,3.762,TRUE
8297845.cif,1.987,TRUE
8298075.cif,2.142,TRUE
8298907.cif,0.507,TRUE
8298923.cif,3.029,TRUE
8299071.cif,1.01,TRUE
8301968.cif,3.074,TRUE
8302072.cif,1.99,TRUE
8302076.cif,1.431,TRUE
8302157.cif,1.448,TRUE
8302192.cif,1.108,TRUE
8302209.cif,3.137,TRUE
8302212.cif,4.299,TRUE
8302216.cif,3.858,TRUE
8302243.cif,3.134,TRUE
8302312.cif,3.123,TRUE
8302426.cif,4.604,TRUE
8302609.cif,2.932,TRUE
8302614.cif,2.413,TRUE
8302619.cif,1.738,TRUE
8302630.cif,2.316,TRUE
8302644.cif,2.169,TRUE
8302664.cif,1.987,TRUE
8302718.cif,2.327,TRUE
8302810.cif,4.954,TRUE
8302835.cif,4.978,TRUE
8302848.cif,3.306,TRUE
8302853.cif,1.927,TRUE
8302857.cif,2.172,TRUE
8302867.cif,2.062,TRUE
8302871.cif,2.24,TRUE
8302876.cif,3.141,TRUE
8302883.cif,3.133,TRUE
8302887.cif,3.814,TRUE
8302902.cif,3.649,TRUE
8302911.cif,3.87,TRUE
8302920.cif,0.915,TRUE
8302925.cif,1.087,TRUE
8302935.cif,0.919,TRUE
8302943.cif,0.737,TRUE
8302946.cif,1.106,TRUE
8302952.cif,4.175,TRUE
8302984.cif,3.895,TRUE
